"gvkey","iid","cik","first_date","last_date"
"162720","90",1404357,2007-06-25,2007-07-05
"162720","90",1404497,2007-06-25,2007-07-05
"148430","01",1181024,2003-04-29,2003-04-29
"016474","01C",1309288,2004-12-14,2004-12-14
"016474","01C",1309287,2004-12-14,2004-12-14
"151160","01",1181027,2003-04-29,2003-04-29
"114748","02",1495194,2010-07-15,2010-07-15
"003505","02W",1175593,2002-08-05,2002-08-14
"003480","01",1440193,2008-07-30,2008-12-23
"003480","01",1440167,2008-07-30,2008-12-23
"061338","01",1198197,2002-10-15,2002-10-15
"164543","02",1143871,2012-07-03,2012-07-19
"164543","02",1533430,2012-07-03,2012-07-19
"164543","02",1141132,2012-07-03,2012-07-19
"164543","02",886835,2012-07-03,2012-07-19
"120297","01",1090602,2011-05-26,2011-05-26
"003480","01",1440166,2008-07-30,2008-12-23
"164543","02",1141125,2012-07-03,2012-07-19
"164543","02",1399134,2012-07-03,2012-07-19
"120297","01",1090612,2011-05-26,2011-05-26
"061338","01",1198193,2002-10-15,2002-10-15
"019507","01",1626798,2014-12-22,2015-01-02
"164571","01",1277633,2005-12-08,2005-12-08
"133768","08",1108629,2000-03-09,2000-03-09
"125856","01",1130144,2016-03-25,2016-03-25
"003545","01",318940,1996-10-31,1996-10-31
"162660","01",859222,2014-08-15,2014-08-19
"037025","01",1941536,2023-04-19,2023-04-19
"019507","01",1626726,2014-12-22,2015-01-02
"019507","01",1626794,2014-12-22,2015-01-02
"164571","01",1277727,2005-12-08,2005-12-08
"164571","01",1277722,2005-12-08,2005-12-08
"164571","01",1277694,2005-12-08,2005-12-08
"164571","01",1277680,2005-12-08,2005-12-08
"164571","01",1277679,2005-12-08,2005-12-08
"164571","01",1277659,2005-12-08,2005-12-08
"164571","01",1277636,2005-12-08,2005-12-08
"164571","01",1277639,2005-12-08,2005-12-08
"178518","02",1465122,2009-06-26,2009-06-29
"026007","01",1266043,2003-10-20,2003-12-05
"026007","01",1266027,2003-10-20,2003-12-05
"026007","01",1159309,2003-10-20,2003-12-05
"026007","01",1159307,2003-10-20,2003-12-05
"026007","01",852203,2003-10-20,2003-12-05
"026007","01",724917,2003-10-20,2003-12-05
"019507","01",1626742,2014-12-22,2015-01-02
"164571","01",1340719,2005-12-08,2005-12-08
"164571","01",1277634,2005-12-08,2005-12-08
"164571","01",1277746,2005-12-08,2005-12-08
"178518","02",1465087,2009-06-26,2009-06-29
"019507","01",1626739,2014-12-22,2015-01-02
"164571","01",1277698,2005-12-08,2005-12-08
"164571","01",1277683,2005-12-08,2005-12-08
"026007","01",1266036,2003-10-20,2003-12-05
"026007","01",1266024,2003-10-20,2003-12-05
"064621","01",1029457,1997-03-05,1997-03-05
"005302","90",1209837,2003-01-16,2003-01-16
"149257","03",1065506,2002-06-28,2002-12-17
"141280","01",1109386,2000-08-11,2000-08-11
"002419","01",14423,2002-03-13,2002-03-13
"005617","01",352903,2001-05-29,2001-08-09
"012448","01",795265,1995-05-12,1995-08-14
"153668","01",1244938,2003-06-25,2003-06-25
"112753","01C",1100750,2000-08-21,2000-08-21
"025082","01",1157130,2001-09-17,2001-11-16
"025082","01",1157086,2001-09-17,2001-11-16
"025082","01",1157121,2001-09-17,2001-11-16
"025082","01",1157234,2001-09-17,2001-11-16
"025082","01",1158819,2001-09-17,2001-11-16
"025082","01",1157100,2001-09-17,2001-11-16
"025082","01",1157097,2001-09-17,2001-11-16
"025082","01",1157219,2001-09-17,2001-11-16
"025082","01",1157124,2001-09-17,2001-11-16
"025082","01",1157211,2001-09-17,2001-11-16
"025082","01",1157162,2001-09-17,2001-11-16
"025082","01",1157147,2001-09-17,2001-11-16
"025082","01",1157139,2001-09-17,2001-11-16
"025082","01",1157082,2001-09-17,2001-11-16
"025082","01",1157091,2001-09-17,2001-11-16
"025082","01",1157090,2001-09-17,2001-11-16
"031460","01",799305,2011-05-02,2011-05-10
"153668","01",1244942,2003-06-25,2003-06-25
"003619","01",1261080,2003-09-09,2005-02-11
"025082","01",1157167,2001-09-17,2001-11-16
"025082","01",1157094,2001-09-17,2001-11-16
"025082","01",1157069,2001-09-17,2001-11-16
"025082","01",1157191,2001-09-17,2001-11-16
"011509","01",750004,2014-05-20,2014-05-20
"216336","01",1593538,2013-12-06,2014-05-09
"179187","03C",1621373,2014-11-12,2014-11-12
"324446","01W",920532,2016-05-27,2016-05-27
"030231","01",1159154,2009-12-11,2009-12-11
"160253","01",1386377,2007-03-30,2007-03-30
"327115","01",1864163,2021-11-03,2022-11-08
"031526","01",934649,1996-05-15,1996-09-06
"020259","01C",1123245,2004-07-21,2004-07-26
"020259","03C",1297226,2004-07-21,2004-07-26
"020259","03C",1296943,2004-07-21,2004-07-26
"020259","03C",1296895,2004-07-21,2004-07-26
"020259","03C",1296898,2004-07-21,2004-07-26
"020259","01C",1123259,2004-07-21,2004-07-26
"015173","04C",1174143,2002-05-31,2002-05-31
"015173","04C",1174074,2002-05-31,2002-05-31
"015173","04C",1174150,2002-05-31,2002-05-31
"015173","04C",1174086,2002-05-31,2002-05-31
"015173","04C",1174037,2002-05-31,2002-05-31
"015173","04C",1174032,2002-05-31,2002-05-31
"015173","04C",1174043,2002-05-31,2002-05-31
"015173","04C",1174146,2002-05-31,2002-05-31
"015173","04C",1174063,2002-05-31,2002-05-31
"015173","04C",1174097,2002-05-31,2002-05-31
"160253","01",1127319,2007-03-30,2007-03-30
"160253","01",1386352,2007-03-30,2007-03-30
"160253","01",1394157,2007-03-30,2007-03-30
"160253","01",1386701,2007-03-30,2007-03-30
"160253","01",1386365,2007-03-30,2007-03-30
"160253","01",1386378,2007-03-30,2007-03-30
"160253","01",1386360,2007-03-30,2007-03-30
"160621","01",1291512,2004-05-25,2004-06-01
"160621","01",1291550,2004-05-25,2004-06-01
"160621","01",1291549,2004-05-25,2004-06-01
"160621","01",1291584,2004-05-25,2004-06-01
"110621","01C",1322174,2005-04-18,2005-06-29
"110621","01C",1322147,2005-04-18,2005-06-29
"110621","01C",1322135,2005-04-18,2005-06-29
"110621","01C",1322171,2005-04-18,2005-06-29
"110621","01C",1322215,2005-04-18,2005-06-29
"110621","01C",1322250,2005-04-18,2005-06-29
"110621","01C",1322132,2005-04-18,2005-06-29
"110621","01C",1322095,2005-04-18,2005-06-29
"110621","01C",1322129,2005-04-18,2005-06-29
"110621","01C",1322144,2005-04-18,2005-06-29
"020259","01C",1296896,2004-07-21,2004-07-26
"020259","03C",1123227,2004-07-21,2004-07-26
"015173","04C",1174075,2002-05-31,2002-05-31
"015173","04C",1174149,2002-05-31,2002-05-31
"110621","01C",1322207,2005-04-18,2005-06-29
"015173","04C",1174016,2002-05-31,2002-05-31
"015173","04C",1174050,2002-05-31,2002-05-31
"160253","01",1387545,2007-03-30,2007-03-30
"160253","01",1039300,2007-03-30,2007-03-30
"160621","01",1291510,2004-05-25,2004-06-01
"110621","01C",1322143,2005-04-18,2005-06-29
"015173","04C",1174028,2002-05-31,2002-05-31
"015173","04C",1174054,2002-05-31,2002-05-31
"160621","01",1291591,2004-05-25,2004-06-01
"015173","04C",1174099,2002-05-31,2002-05-31
"110621","01C",1322238,2005-04-18,2005-06-29
"175483","01",1567892,2014-05-16,2014-05-16
"177397","01",1573031,2013-03-29,2013-06-05
"018235","02",1640902,2015-05-19,2015-05-19
"122455","02",1354835,2006-11-14,2007-11-13
"003051","01",1278156,2004-02-17,2004-03-17
"065697","03",1047246,1997-12-22,2001-08-03
"064375","01",1471711,2010-03-26,2010-03-26
"064375","01",1487310,2010-03-26,2010-03-26
"064375","01",1484965,2010-03-26,2010-03-26
"064375","01",1461391,2010-03-26,2010-03-26
"177397","01",1573032,2013-03-29,2013-06-05
"164271","02",1322137,2008-08-12,2009-07-21
"064375","01",923942,2010-03-26,2010-03-26
"177397","01",1573027,2013-03-29,2013-06-05
"003051","01",1278163,2004-02-17,2004-03-17
"010385","01C",1465418,2009-07-02,2009-07-02
"010385","01C",1465417,2009-07-02,2009-07-02
"324494","01W",1851651,2022-01-24,2022-05-24
"002962","01",354278,1997-09-30,1998-02-13
"011094","01",1297384,2010-04-07,2010-04-07
"065679","01",1260258,2010-06-25,2010-06-25
"030892","01",923291,1996-08-07,1996-11-15
"145410","03",890897,2010-11-03,2010-11-03
"025848","01",1502978,2010-11-17,2010-11-17
"010451","01",701869,2011-06-16,2011-06-16
"028294","01",897424,2015-08-07,2015-08-07
"003514","01",1179152,2002-10-18,2002-10-18
"013540","01",1618469,2014-09-16,2014-09-16
"025921","01",1123186,2009-10-20,2009-11-02
"063490","01",1493044,2010-07-13,2010-07-13
"025921","01",1275242,2009-10-20,2009-11-02
"063490","01",1493885,2010-07-13,2010-07-13
"025921","01",1122953,2009-10-20,2009-11-02
"063490","01",1493880,2010-07-13,2010-07-13
"025921","01",1123167,2009-10-20,2009-11-02
"025921","01",1275252,2009-10-20,2009-11-02
"025921","01",1123160,2009-10-20,2009-11-02
"063490","01",1494043,2010-07-13,2010-07-13
"025921","01",1275258,2009-10-20,2009-11-02
"187392","01C",1483742,2010-02-12,2010-04-30
"187392","01C",1483750,2010-02-12,2010-04-30
"003514","01",1179136,2002-10-18,2002-10-18
"003514","01",314423,2002-10-18,2002-10-18
"063490","01",1493875,2010-07-13,2010-07-13
"134125","01",1109427,2000-04-05,2000-12-22
"127574","01",1536961,2012-11-07,2012-11-07
"120297","01",1515945,2011-05-26,2011-05-26
"144097","02",1337544,2012-11-07,2012-11-07
"120297","01",1515829,2011-05-26,2011-05-26
"164543","02",1399140,2012-07-03,2012-07-19
"016474","01C",1309294,2004-12-14,2004-12-14
"164571","01",1277681,2005-12-08,2005-12-08
"002710","01",914165,1994-11-29,1994-11-29
"025082","01",1157098,2001-09-17,2001-11-16
"066630","01",1028584,2010-07-28,2010-07-28
"015173","04C",1174218,2002-05-31,2002-05-31
"015173","04C",1174090,2002-05-31,2002-05-31
"160621","01",1291516,2004-05-25,2004-06-01
"024555","08",890897,2010-11-03,2010-11-03
"063490","01",1267832,2010-07-13,2010-07-13
"010385","02C",1465464,2009-07-02,2009-07-02
"100348","01W",1297386,2010-04-07,2010-04-07
"110621","01C",1322176,2005-04-18,2005-06-29
"015190","01",1505611,2011-06-14,2011-06-14
"063490","01",1493879,2010-07-13,2010-07-13
"116104","03",1520665,2011-06-22,2011-07-18
"006998","01",856961,1998-02-19,1998-02-19
"006998","01",1048373,1998-02-19,1998-02-19
"029887","01",1076532,2016-03-17,2016-03-17
"006998","01",1048363,1998-02-19,1998-02-19
"006998","01",1048354,1998-02-19,1998-02-19
"006998","01",1048336,1998-02-19,1998-02-19
"006998","01",1048328,1998-02-19,1998-02-19
"061061","01",1009379,2012-03-21,2012-03-21
"063673","03C",1179966,2005-12-05,2005-12-05
"063673","03C",1345846,2005-12-05,2005-12-05
"166208","01",1376567,2012-01-20,2012-01-27
"037998","02",1909417,2022-11-30,2023-04-28
"148217","01",1283834,2004-03-25,2004-07-13
"025419","01",885942,1998-04-15,1998-04-15
"177101","01",863139,2007-11-20,2008-08-14
"013325","01",1005013,1997-10-01,1997-10-01
"013283","01",1054693,1998-02-06,1998-02-06
"100781","90",1396353,2007-08-28,2007-08-28
"166208","01",1533755,2012-01-20,2012-01-27
"100599","90",878130,2004-07-22,2005-08-03
"100599","90",1297214,2004-07-22,2005-08-03
"100599","01W",1297239,2004-07-22,2005-08-03
"100599","90",1297236,2004-07-22,2005-08-03
"100599","01W",1297242,2004-07-22,2005-08-03
"007422","01",1279777,2004-04-22,2004-04-22
"149177","01",1142428,2001-07-23,2001-07-23
"157116","01",1252089,2003-11-13,2003-11-13
"148356","01",1161111,2002-01-24,2002-01-24
"148356","01",1161104,2002-01-24,2002-01-24
"148356","01",1161102,2002-01-24,2004-11-12
"148356","01",1161121,2002-01-24,2002-01-24
"100781","90",1396132,2007-08-28,2007-08-28
"036220","01",1756701,2021-05-07,2021-10-18
"042243","01",1953366,2023-02-03,2023-02-03
"151933","90W",1139566,2002-11-12,2002-11-12
"149697","01",1169034,2002-10-29,2003-04-29
"025157","02",1441912,2008-08-13,2008-09-17
"105373","01C",1330926,2009-11-03,2009-11-03
"105373","01C",1330918,2009-11-03,2009-11-03
"105373","01C",1473934,2009-11-03,2009-11-03
"105373","01C",1330870,2009-11-03,2009-11-03
"105373","01C",1330869,2009-11-03,2009-11-03
"186858","04W",1594182,2013-12-17,2014-03-12
"012895","02",1397324,2007-04-25,2007-04-25
"186858","04W",1594175,2013-12-17,2014-03-12
"186858","04W",1451914,2013-12-17,2014-03-12
"186858","04W",1452064,2013-12-17,2014-03-12
"186858","04W",1451920,2013-12-17,2014-03-12
"025154","01",1042659,2005-04-07,2005-04-07
"100781","90",1396139,2007-08-28,2007-08-28
"025154","01",1078431,2005-04-07,2005-04-07
"015252","01",1195625,2002-10-04,2002-10-04
"041420","01",1902314,2022-06-29,2023-03-30
"004828","02",930309,2006-03-17,2006-03-17
"182185","01",1405350,2011-04-13,2011-08-15
"284307","01W",1524173,2011-09-01,2011-09-20
"284307","01W",1524170,2011-09-01,2011-09-20
"015252","01",1194217,2002-10-04,2002-10-04
"015252","01",1195034,2002-10-04,2002-10-04
"015252","01",1194814,2002-10-04,2002-10-04
"015252","01",1194800,2002-10-04,2002-10-04
"015252","01",1194818,2002-10-04,2002-10-04
"015252","01",1194829,2002-10-04,2002-10-04
"110621","03",1322156,2005-04-18,2005-06-29
"110621","03",1322155,2005-04-18,2005-06-29
"110621","03",1322228,2005-04-18,2005-06-29
"110621","03",1322190,2005-04-18,2005-06-29
"110621","03",1322162,2005-04-18,2005-06-29
"110621","03",1322230,2005-04-18,2005-06-29
"110621","03",1322236,2005-04-18,2005-06-29
"110621","03",1322134,2005-04-18,2005-06-29
"110621","03",1322255,2005-04-18,2005-06-29
"110621","03",1322149,2005-04-18,2005-06-29
"110621","03",1322123,2005-04-18,2005-06-29
"110621","03",1322208,2005-04-18,2005-06-29
"110621","03",1322100,2005-04-18,2005-06-29
"110621","03",1322204,2005-04-18,2005-06-29
"110621","03",1322113,2005-04-18,2005-06-29
"176833","01",1084443,2011-05-26,2011-06-06
"110621","03",1322218,2005-04-18,2005-06-29
"015252","01",1195614,2002-10-04,2002-10-04
"034504","01",1832928,2023-03-16,2023-03-16
"233491","01",1330217,2005-06-21,2005-06-21
"101264","06W",920617,2000-09-11,2000-09-11
"065423","10W",1404424,2012-04-04,2012-04-04
"231336","01W",1512077,2013-01-08,2013-01-17
"105373","01C",1330894,2009-11-03,2009-11-03
"025268","01",944765,2011-09-01,2011-09-01
"118122","04",1543319,2012-03-01,2012-04-11
"110621","03",1322150,2005-04-18,2005-06-29
"005284","02",1494270,2010-06-23,2010-06-23
"241637","06W",1477824,2009-12-03,2010-01-06
"145767","01",882346,2003-03-04,2003-03-04
"233491","01",1330300,2005-06-21,2005-06-21
"118122","04",1543199,2012-03-01,2012-04-11
"118122","06",1543311,2012-03-01,2012-04-11
"118122","04",1543310,2012-03-01,2012-04-11
"118122","04",1543198,2012-03-01,2012-04-11
"037855","03",1304828,2004-10-06,2004-10-19
"063907","02",1375894,2007-01-30,2007-01-30
"009441","01",1098620,2007-04-13,2007-04-27
"009441","01",1395816,2007-04-13,2007-04-27
"241637","05W",1477823,2009-12-03,2010-01-06
"241637","06W",1477888,2009-12-03,2010-01-06
"176833","01",1522321,2011-06-06,2011-06-06
"120824","01",1381592,2013-03-21,2013-03-21
"120824","01",1475385,2013-03-21,2013-03-21
"183684","01",1356423,2006-05-15,2006-05-15
"120824","01",1475377,2013-03-21,2013-03-21
"120824","01",1475371,2013-03-21,2013-03-21
"028448","01C",1173285,2002-05-17,2002-11-05
"008333","01",1577005,2013-08-14,2013-08-27
"150725","04",897424,2015-08-07,2020-02-07
"178543","02",1040598,1998-02-13,1998-02-13
"179665","01",1653171,2015-10-02,2015-10-02
"066050","01",1029434,1997-03-25,1997-03-25
"066050","01",1029435,1997-03-25,1997-03-25
"121817","03",1247804,2009-12-23,2010-01-28
"011877","02",921768,2015-08-07,2015-08-07
"065090","06",940170,1996-11-06,1997-02-06
"028272","08W",762131,1995-03-13,1995-03-13
"120824","01",1289953,2013-03-21,2013-03-21
"120824","01",1568168,2013-03-21,2013-03-21
"120824","01",1381578,2013-03-21,2013-03-21
"037826","01",1494157,2010-07-16,2010-08-16
"037826","01",1494145,2010-07-16,2010-08-16
"148436","03",1176194,2002-10-29,2003-04-29
"142459","01",1549252,2012-08-24,2012-09-05
"142459","01",1549178,2012-08-24,2012-09-05
"142459","01",1549231,2012-08-24,2012-09-05
"164408","02",1420564,2016-08-17,2016-08-17
"164408","02",1594135,2016-08-17,2016-08-17
"121817","03",1479427,2009-12-23,2010-01-28
"216310","01",1108629,2000-03-09,2000-03-09
"037826","01",1494148,2010-07-16,2010-08-16
"142459","01",1549166,2012-08-24,2012-09-05
"164408","02",1502654,2016-08-17,2016-08-17
"120824","01",1289978,2013-03-21,2013-03-21
"134026","01",1529106,2011-09-26,2011-10-05
"039564","01",1104855,2021-08-10,2021-08-10
"220288","01W",835541,2001-03-20,2001-03-20
"016116","01",716133,2014-03-07,2015-03-09
"009372","01",1800,2017-02-21,2017-02-21
"015598","08",1066808,1999-08-12,1999-08-12
"023956","01",887969,1998-04-17,1998-04-17
"174485","01",1716726,2017-10-02,2017-10-02
"106897","01C",946454,2018-04-02,2018-04-02
"015779","03W",1431048,2008-09-02,2010-06-07
"210709","01W",906347,2006-07-10,2006-07-10
"210709","01W",1322799,2006-07-10,2006-07-10
"111974","03",1168286,2002-04-22,2002-04-22
"111974","03",1168283,2002-04-22,2002-04-22
"111974","03",1168280,2002-04-22,2002-04-22
"111974","03",1168275,2002-04-22,2002-04-22
"062865","01",1099253,1999-11-17,1999-11-17
"062865","01",775995,1999-11-17,1999-11-17
"028384","01",1045986,2015-06-30,2015-06-30
"005918","01",1129542,2005-01-28,2013-02-15
"155395","01",1729114,2021-03-15,2021-03-15
"037855","02",1294998,2004-07-26,2004-10-19
"028216","02",1134294,2004-11-05,2004-11-05
"008215","04",812233,2002-05-15,2002-05-15
"028216","02",1134293,2004-11-05,2004-11-05
"008215","04",1169821,2002-05-15,2002-05-15
"017629","02W",1260701,2004-03-16,2004-05-14
"005302","01W",1209837,2003-01-16,2003-01-16
"022394","01",1275631,2004-01-21,2004-11-12
"031673","02",731269,1994-08-11,1994-12-22
"010846","12W",1066808,1999-08-12,1999-08-12
"062865","01",1099251,1999-11-17,1999-11-17
"062865","01",1099242,1999-11-17,1999-11-17
"120093","01",1484594,2010-11-05,2011-01-27
"120093","01",1256792,2010-11-05,2011-01-27
"120093","01",23607,2010-11-05,2011-01-27
"120093","01",1495926,2010-11-05,2011-01-27
"120093","01",1174178,2010-11-05,2011-01-27
"155395","01",1729132,2021-03-15,2021-03-15
"155395","01",1729044,2021-03-15,2021-03-15
"155395","01",1850461,2021-03-15,2021-03-15
"155395","01",1850366,2021-03-15,2021-03-15
"155395","01",1805940,2021-03-15,2021-03-15
"007422","04",1279775,2004-04-22,2004-04-22
"037855","02",1295013,2004-07-26,2004-10-19
"017629","02W",1260672,2004-03-16,2004-05-14
"017629","02W",1180281,2004-03-16,2004-05-14
"017629","02W",1180308,2004-03-16,2004-05-14
"017629","02W",1180300,2004-03-16,2004-05-14
"120093","01",1484578,2010-11-05,2011-01-27
"007422","06",1279786,2004-04-22,2004-04-22
"017629","02W",1260698,2004-03-16,2004-05-14
"017629","02W",1260673,2004-03-16,2004-05-14
"137024","01",1448567,2009-09-30,2009-10-16
"120093","01",1484588,2010-11-05,2011-01-27
"155395","01",1729119,2021-03-15,2021-03-15
"120093","01",1484576,2010-11-05,2011-01-27
"017629","02W",1180283,2004-03-16,2004-05-14
"145049","02",1360557,2006-04-26,2006-04-26
"116894","01",803164,2020-03-16,2020-03-16
"012171","01",1177394,2021-06-09,2021-06-09
"034570","01C",1702123,2023-03-29,2023-03-29
"151933","90",1139566,2002-11-12,2002-11-12
